"","Code_REGIS","Nom_Partido","CodPartido","Votos"
"13965",27010,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,3
"13966",27010,"MOVIMIENTO GENTE NUEVA",1186,18
"13967",27010,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,6
"13968",27010,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"13969",27010,"PACTO HISTÓRICO",292,125
"13970",27010,"PARTIDO CAMBIO RADICAL",3,69
"13971",27010,"PARTIDO CENTRO DEMOCRÁTICO",11,294
"13972",27010,"PARTIDO CONSERVADOR COLOMBIANO",2,568
"13973",27010,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,21
"13974",27010,"PARTIDO LIBERAL COLOMBIANO",1,832
"13975",27010,"PARTIDO NUEVO LIBERALISMO",19,34
"13976",27010,"TARJETONES NO MARCADOS",998,222
"13977",27010,"VOTO EN BLANCO",996,217
"13978",27010,"VOTOS NULOS",997,180
"13979",27013,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,1602
"13980",27013,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,767
"13981",27013,"ESTAMOS LISTAS COLOMBIA",1130,24
"13982",27013,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,147
"13983",27013,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,11
"13984",27013,"MOVIMIENTO GENTE NUEVA",1186,42
"13985",27013,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,18
"13986",27013,"MOVIMIENTO UNITARIO METAPOLITICO",1039,7
"13987",27013,"PACTO HISTÓRICO",292,1173
"13988",27013,"PARTIDO CAMBIO RADICAL",3,320
"13989",27013,"PARTIDO CENTRO DEMOCRÁTICO",11,2153
"13990",27013,"PARTIDO COMUNES",13,30
"13991",27013,"PARTIDO CONSERVADOR COLOMBIANO",2,1044
"13992",27013,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,490
"13993",27013,"PARTIDO LIBERAL COLOMBIANO",1,1301
"13994",27013,"PARTIDO NUEVO LIBERALISMO",19,135
"13995",27013,"TARJETONES NO MARCADOS",998,385
"13996",27013,"VOTO EN BLANCO",996,867
"13997",27013,"VOTOS NULOS",997,539
"13998",27016,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,610
"13999",27016,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,32
"14000",27016,"ESTAMOS LISTAS COLOMBIA",1130,11
"14001",27016,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,55
"14002",27016,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,3
"14003",27016,"MOVIMIENTO GENTE NUEVA",1186,13
"14004",27016,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,12
"14005",27016,"PACTO HISTÓRICO",292,295
"14006",27016,"PARTIDO CAMBIO RADICAL",3,86
"14007",27016,"PARTIDO CENTRO DEMOCRÁTICO",11,512
"14008",27016,"PARTIDO COMUNES",13,2
"14009",27016,"PARTIDO CONSERVADOR COLOMBIANO",2,811
"14010",27016,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,77
"14011",27016,"PARTIDO LIBERAL COLOMBIANO",1,913
"14012",27016,"PARTIDO NUEVO LIBERALISMO",19,41
"14013",27016,"TARJETONES NO MARCADOS",998,121
"14014",27016,"VOTO EN BLANCO",996,241
"14015",27016,"VOTOS NULOS",997,123
"14016",27019,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,27569
"14017",27019,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,1652
"14018",27019,"ESTAMOS LISTAS COLOMBIA",1130,181
"14019",27019,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,1611
"14020",27019,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,90
"14021",27019,"MOVIMIENTO GENTE NUEVA",1186,215
"14022",27019,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,131
"14023",27019,"MOVIMIENTO UNITARIO METAPOLITICO",1039,44
"14024",27019,"PACTO HISTÓRICO",292,18657
"14025",27019,"PARTIDO CAMBIO RADICAL",3,2487
"14026",27019,"PARTIDO CENTRO DEMOCRÁTICO",11,5559
"14027",27019,"PARTIDO COMUNES",13,269
"14028",27019,"PARTIDO CONSERVADOR COLOMBIANO",2,11215
"14029",27019,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,3454
"14030",27019,"PARTIDO LIBERAL COLOMBIANO",1,10243
"14031",27019,"PARTIDO NUEVO LIBERALISMO",19,613
"14032",27019,"TARJETONES NO MARCADOS",998,2235
"14033",27019,"VOTO EN BLANCO",996,5176
"14034",27019,"VOTOS NULOS",997,4305
"14035",27022,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,195
"14036",27022,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,15
"14037",27022,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,224
"14038",27022,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,3
"14039",27022,"MOVIMIENTO GENTE NUEVA",1186,77
"14040",27022,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"14041",27022,"MOVIMIENTO UNITARIO METAPOLITICO",1039,3
"14042",27022,"PACTO HISTÓRICO",292,81
"14043",27022,"PARTIDO CAMBIO RADICAL",3,39
"14044",27022,"PARTIDO CENTRO DEMOCRÁTICO",11,163
"14045",27022,"PARTIDO COMUNES",13,16
"14046",27022,"PARTIDO CONSERVADOR COLOMBIANO",2,213
"14047",27022,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,27
"14048",27022,"PARTIDO LIBERAL COLOMBIANO",1,394
"14049",27022,"PARTIDO NUEVO LIBERALISMO",19,15
"14050",27022,"TARJETONES NO MARCADOS",998,70
"14051",27022,"VOTO EN BLANCO",996,145
"14052",27022,"VOTOS NULOS",997,52
"14053",27025,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,203
"14054",27025,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,60
"14055",27025,"ESTAMOS LISTAS COLOMBIA",1130,8
"14056",27025,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,19
"14057",27025,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"14058",27025,"MOVIMIENTO GENTE NUEVA",1186,3
"14059",27025,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"14060",27025,"MOVIMIENTO UNITARIO METAPOLITICO",1039,3
"14061",27025,"PACTO HISTÓRICO",292,170
"14062",27025,"PARTIDO CAMBIO RADICAL",3,100
"14063",27025,"PARTIDO CENTRO DEMOCRÁTICO",11,606
"14064",27025,"PARTIDO COMUNES",13,61
"14065",27025,"PARTIDO CONSERVADOR COLOMBIANO",2,907
"14066",27025,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,30
"14067",27025,"PARTIDO LIBERAL COLOMBIANO",1,479
"14068",27025,"PARTIDO NUEVO LIBERALISMO",19,7
"14069",27025,"TARJETONES NO MARCADOS",998,188
"14070",27025,"VOTO EN BLANCO",996,137
"14071",27025,"VOTOS NULOS",997,202
"14072",27028,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,28
"14073",27028,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,7
"14074",27028,"ESTAMOS LISTAS COLOMBIA",1130,1
"14075",27028,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,14
"14076",27028,"MOVIMIENTO GENTE NUEVA",1186,4
"14077",27028,"PACTO HISTÓRICO",292,18
"14078",27028,"PARTIDO CAMBIO RADICAL",3,3
"14079",27028,"PARTIDO CENTRO DEMOCRÁTICO",11,79
"14080",27028,"PARTIDO COMUNES",13,1
"14081",27028,"PARTIDO CONSERVADOR COLOMBIANO",2,329
"14082",27028,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,5
"14083",27028,"PARTIDO LIBERAL COLOMBIANO",1,516
"14084",27028,"PARTIDO NUEVO LIBERALISMO",19,4
"14085",27028,"TARJETONES NO MARCADOS",998,18
"14086",27028,"VOTO EN BLANCO",996,30
"14087",27028,"VOTOS NULOS",997,12
"14088",27031,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,73
"14089",27031,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,1
"14090",27031,"ESTAMOS LISTAS COLOMBIA",1130,1
"14091",27031,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,15
"14092",27031,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"14093",27031,"MOVIMIENTO GENTE NUEVA",1186,12
"14094",27031,"MOVIMIENTO UNITARIO METAPOLITICO",1039,49
"14095",27031,"PACTO HISTÓRICO",292,23
"14096",27031,"PARTIDO CAMBIO RADICAL",3,52
"14097",27031,"PARTIDO CENTRO DEMOCRÁTICO",11,186
"14098",27031,"PARTIDO CONSERVADOR COLOMBIANO",2,306
"14099",27031,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,9
"14100",27031,"PARTIDO LIBERAL COLOMBIANO",1,34
"14101",27031,"PARTIDO NUEVO LIBERALISMO",19,5
"14102",27031,"TARJETONES NO MARCADOS",998,22
"14103",27031,"VOTO EN BLANCO",996,68
"14104",27031,"VOTOS NULOS",997,17
"14105",27034,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,721
"14106",27034,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,50
"14107",27034,"ESTAMOS LISTAS COLOMBIA",1130,1
"14108",27034,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,8
"14109",27034,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,3
"14110",27034,"MOVIMIENTO GENTE NUEVA",1186,1
"14111",27034,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,4
"14112",27034,"PACTO HISTÓRICO",292,85
"14113",27034,"PARTIDO CAMBIO RADICAL",3,33
"14114",27034,"PARTIDO CENTRO DEMOCRÁTICO",11,322
"14115",27034,"PARTIDO COMUNES",13,2
"14116",27034,"PARTIDO CONSERVADOR COLOMBIANO",2,666
"14117",27034,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,23
"14118",27034,"PARTIDO LIBERAL COLOMBIANO",1,255
"14119",27034,"PARTIDO NUEVO LIBERALISMO",19,9
"14120",27034,"TARJETONES NO MARCADOS",998,104
"14121",27034,"VOTO EN BLANCO",996,85
"14122",27034,"VOTOS NULOS",997,79
"14123",27037,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,149
"14124",27037,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,8
"14125",27037,"ESTAMOS LISTAS COLOMBIA",1130,1
"14126",27037,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,11
"14127",27037,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"14128",27037,"PACTO HISTÓRICO",292,19
"14129",27037,"PARTIDO CAMBIO RADICAL",3,154
"14130",27037,"PARTIDO CENTRO DEMOCRÁTICO",11,318
"14131",27037,"PARTIDO CONSERVADOR COLOMBIANO",2,246
"14132",27037,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,62
"14133",27037,"PARTIDO LIBERAL COLOMBIANO",1,242
"14134",27037,"PARTIDO NUEVO LIBERALISMO",19,6
"14135",27037,"TARJETONES NO MARCADOS",998,56
"14136",27037,"VOTO EN BLANCO",996,66
"14137",27037,"VOTOS NULOS",997,48
"14138",27040,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,54
"14139",27040,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,3
"14140",27040,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,4
"14141",27040,"MOVIMIENTO GENTE NUEVA",1186,16
"14142",27040,"PACTO HISTÓRICO",292,23
"14143",27040,"PARTIDO CAMBIO RADICAL",3,7
"14144",27040,"PARTIDO CENTRO DEMOCRÁTICO",11,53
"14145",27040,"PARTIDO COMUNES",13,1
"14146",27040,"PARTIDO CONSERVADOR COLOMBIANO",2,858
"14147",27040,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,4
"14148",27040,"PARTIDO LIBERAL COLOMBIANO",1,175
"14149",27040,"PARTIDO NUEVO LIBERALISMO",19,3
"14150",27040,"TARJETONES NO MARCADOS",998,30
"14151",27040,"VOTO EN BLANCO",996,24
"14152",27040,"VOTOS NULOS",997,25
"14153",27043,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,149
"14154",27043,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,14
"14155",27043,"ESTAMOS LISTAS COLOMBIA",1130,3
"14156",27043,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,27
"14157",27043,"MOVIMIENTO GENTE NUEVA",1186,14
"14158",27043,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"14159",27043,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"14160",27043,"PACTO HISTÓRICO",292,71
"14161",27043,"PARTIDO CAMBIO RADICAL",3,130
"14162",27043,"PARTIDO CENTRO DEMOCRÁTICO",11,180
"14163",27043,"PARTIDO COMUNES",13,3
"14164",27043,"PARTIDO CONSERVADOR COLOMBIANO",2,441
"14165",27043,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,18
"14166",27043,"PARTIDO LIBERAL COLOMBIANO",1,1106
"14167",27043,"PARTIDO NUEVO LIBERALISMO",19,20
"14168",27043,"TARJETONES NO MARCADOS",998,132
"14169",27043,"VOTO EN BLANCO",996,114
"14170",27043,"VOTOS NULOS",997,105
"14171",27045,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,1171
"14172",27045,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,227
"14173",27045,"ESTAMOS LISTAS COLOMBIA",1130,5
"14174",27045,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,81
"14175",27045,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,3
"14176",27045,"MOVIMIENTO GENTE NUEVA",1186,30
"14177",27045,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,11
"14178",27045,"MOVIMIENTO UNITARIO METAPOLITICO",1039,5
"14179",27045,"PACTO HISTÓRICO",292,449
"14180",27045,"PARTIDO CAMBIO RADICAL",3,316
"14181",27045,"PARTIDO CENTRO DEMOCRÁTICO",11,1762
"14182",27045,"PARTIDO COMUNES",13,44
"14183",27045,"PARTIDO CONSERVADOR COLOMBIANO",2,941
"14184",27045,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,997
"14185",27045,"PARTIDO LIBERAL COLOMBIANO",1,3330
"14186",27045,"PARTIDO NUEVO LIBERALISMO",19,48
"14187",27045,"TARJETONES NO MARCADOS",998,438
"14188",27045,"VOTO EN BLANCO",996,413
"14189",27045,"VOTOS NULOS",997,476
"14190",27046,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,259
"14191",27046,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,22
"14192",27046,"ESTAMOS LISTAS COLOMBIA",1130,2
"14193",27046,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,20
"14194",27046,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"14195",27046,"MOVIMIENTO GENTE NUEVA",1186,6
"14196",27046,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,2
"14197",27046,"MOVIMIENTO UNITARIO METAPOLITICO",1039,3
"14198",27046,"PACTO HISTÓRICO",292,89
"14199",27046,"PARTIDO CAMBIO RADICAL",3,162
"14200",27046,"PARTIDO CENTRO DEMOCRÁTICO",11,184
"14201",27046,"PARTIDO COMUNES",13,2
"14202",27046,"PARTIDO CONSERVADOR COLOMBIANO",2,511
"14203",27046,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,48
"14204",27046,"PARTIDO LIBERAL COLOMBIANO",1,685
"14205",27046,"PARTIDO NUEVO LIBERALISMO",19,17
"14206",27046,"TARJETONES NO MARCADOS",998,85
"14207",27046,"VOTO EN BLANCO",996,116
"14208",27046,"VOTOS NULOS",997,133
"14209",27049,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,128
"14210",27049,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,12
"14211",27049,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,9
"14212",27049,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,3
"14213",27049,"MOVIMIENTO GENTE NUEVA",1186,5
"14214",27049,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"14215",27049,"PACTO HISTÓRICO",292,49
"14216",27049,"PARTIDO CAMBIO RADICAL",3,9
"14217",27049,"PARTIDO CENTRO DEMOCRÁTICO",11,125
"14218",27049,"PARTIDO COMUNES",13,1
"14219",27049,"PARTIDO CONSERVADOR COLOMBIANO",2,400
"14220",27049,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,25
"14221",27049,"PARTIDO LIBERAL COLOMBIANO",1,331
"14222",27049,"PARTIDO NUEVO LIBERALISMO",19,11
"14223",27049,"TARJETONES NO MARCADOS",998,58
"14224",27049,"VOTO EN BLANCO",996,80
"14225",27049,"VOTOS NULOS",997,49
"14226",27052,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,97
"14227",27052,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,22
"14228",27052,"ESTAMOS LISTAS COLOMBIA",1130,2
"14229",27052,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,20
"14230",27052,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,5
"14231",27052,"MOVIMIENTO GENTE NUEVA",1186,8
"14232",27052,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"14233",27052,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"14234",27052,"PACTO HISTÓRICO",292,87
"14235",27052,"PARTIDO CAMBIO RADICAL",3,64
"14236",27052,"PARTIDO CENTRO DEMOCRÁTICO",11,329
"14237",27052,"PARTIDO COMUNES",13,2
"14238",27052,"PARTIDO CONSERVADOR COLOMBIANO",2,461
"14239",27052,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,19
"14240",27052,"PARTIDO LIBERAL COLOMBIANO",1,152
"14241",27052,"PARTIDO NUEVO LIBERALISMO",19,18
"14242",27052,"TARJETONES NO MARCADOS",998,79
"14243",27052,"VOTO EN BLANCO",996,110
"14244",27052,"VOTOS NULOS",997,91
"14245",27055,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,103
"14246",27055,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,27
"14247",27055,"ESTAMOS LISTAS COLOMBIA",1130,2
"14248",27055,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,13
"14249",27055,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,2
"14250",27055,"MOVIMIENTO GENTE NUEVA",1186,4
"14251",27055,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"14252",27055,"MOVIMIENTO UNITARIO METAPOLITICO",1039,3
"14253",27055,"PACTO HISTÓRICO",292,70
"14254",27055,"PARTIDO CAMBIO RADICAL",3,61
"14255",27055,"PARTIDO CENTRO DEMOCRÁTICO",11,176
"14256",27055,"PARTIDO COMUNES",13,2
"14257",27055,"PARTIDO CONSERVADOR COLOMBIANO",2,621
"14258",27055,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,31
"14259",27055,"PARTIDO LIBERAL COLOMBIANO",1,647
"14260",27055,"PARTIDO NUEVO LIBERALISMO",19,18
"14261",27055,"TARJETONES NO MARCADOS",998,101
"14262",27055,"VOTO EN BLANCO",996,98
"14263",27055,"VOTOS NULOS",997,73
"14264",27058,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,470
"14265",27058,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,57
"14266",27058,"ESTAMOS LISTAS COLOMBIA",1130,9
"14267",27058,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,37
"14268",27058,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,7
"14269",27058,"MOVIMIENTO GENTE NUEVA",1186,33
"14270",27058,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,7
"14271",27058,"MOVIMIENTO UNITARIO METAPOLITICO",1039,3
"14272",27058,"PACTO HISTÓRICO",292,287
"14273",27058,"PARTIDO CAMBIO RADICAL",3,175
"14274",27058,"PARTIDO CENTRO DEMOCRÁTICO",11,340
"14275",27058,"PARTIDO COMUNES",13,2
"14276",27058,"PARTIDO CONSERVADOR COLOMBIANO",2,883
"14277",27058,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,85
"14278",27058,"PARTIDO LIBERAL COLOMBIANO",1,1732
"14279",27058,"PARTIDO NUEVO LIBERALISMO",19,54
"14280",27058,"TARJETONES NO MARCADOS",998,219
"14281",27058,"VOTO EN BLANCO",996,333
"14282",27058,"VOTOS NULOS",997,262
"14283",27061,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,360
"14284",27061,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,102
"14285",27061,"ESTAMOS LISTAS COLOMBIA",1130,10
"14286",27061,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,38
"14287",27061,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,3
"14288",27061,"MOVIMIENTO GENTE NUEVA",1186,13
"14289",27061,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"14290",27061,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"14291",27061,"PACTO HISTÓRICO",292,436
"14292",27061,"PARTIDO CAMBIO RADICAL",3,71
"14293",27061,"PARTIDO CENTRO DEMOCRÁTICO",11,509
"14294",27061,"PARTIDO COMUNES",13,12
"14295",27061,"PARTIDO CONSERVADOR COLOMBIANO",2,849
"14296",27061,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,31
"14297",27061,"PARTIDO LIBERAL COLOMBIANO",1,1051
"14298",27061,"PARTIDO NUEVO LIBERALISMO",19,60
"14299",27061,"TARJETONES NO MARCADOS",998,118
"14300",27061,"VOTO EN BLANCO",996,287
"14301",27061,"VOTOS NULOS",997,198
"14302",27064,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,299
"14303",27064,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,5
"14304",27064,"ESTAMOS LISTAS COLOMBIA",1130,2
"14305",27064,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,24
"14306",27064,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,4
"14307",27064,"MOVIMIENTO GENTE NUEVA",1186,13
"14308",27064,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"14309",27064,"PACTO HISTÓRICO",292,40
"14310",27064,"PARTIDO CAMBIO RADICAL",3,14
"14311",27064,"PARTIDO CENTRO DEMOCRÁTICO",11,92
"14312",27064,"PARTIDO COMUNES",13,1
"14313",27064,"PARTIDO CONSERVADOR COLOMBIANO",2,668
"14314",27064,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,9
"14315",27064,"PARTIDO LIBERAL COLOMBIANO",1,684
"14316",27064,"PARTIDO NUEVO LIBERALISMO",19,2
"14317",27064,"TARJETONES NO MARCADOS",998,39
"14318",27064,"VOTO EN BLANCO",996,34
"14319",27064,"VOTOS NULOS",997,35
"14320",27067,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,51
"14321",27067,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,9
"14322",27067,"ESTAMOS LISTAS COLOMBIA",1130,1
"14323",27067,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,8
"14324",27067,"MOVIMIENTO GENTE NUEVA",1186,4
"14325",27067,"PACTO HISTÓRICO",292,12
"14326",27067,"PARTIDO CAMBIO RADICAL",3,82
"14327",27067,"PARTIDO CENTRO DEMOCRÁTICO",11,134
"14328",27067,"PARTIDO CONSERVADOR COLOMBIANO",2,583
"14329",27067,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,11
"14330",27067,"PARTIDO LIBERAL COLOMBIANO",1,230
"14331",27067,"PARTIDO NUEVO LIBERALISMO",19,9
"14332",27067,"TARJETONES NO MARCADOS",998,67
"14333",27067,"VOTO EN BLANCO",996,51
"14334",27067,"VOTOS NULOS",997,41
"14335",27070,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,683
"14336",27070,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,14
"14337",27070,"ESTAMOS LISTAS COLOMBIA",1130,1
"14338",27070,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,6
"14339",27070,"MOVIMIENTO GENTE NUEVA",1186,1
"14340",27070,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"14341",27070,"PACTO HISTÓRICO",292,35
"14342",27070,"PARTIDO CAMBIO RADICAL",3,26
"14343",27070,"PARTIDO CENTRO DEMOCRÁTICO",11,73
"14344",27070,"PARTIDO COMUNES",13,9
"14345",27070,"PARTIDO CONSERVADOR COLOMBIANO",2,273
"14346",27070,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,25
"14347",27070,"PARTIDO LIBERAL COLOMBIANO",1,437
"14348",27070,"PARTIDO NUEVO LIBERALISMO",19,9
"14349",27070,"TARJETONES NO MARCADOS",998,70
"14350",27070,"VOTO EN BLANCO",996,74
"14351",27070,"VOTOS NULOS",997,61
"14352",27071,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,470
"14353",27071,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,140
"14354",27071,"ESTAMOS LISTAS COLOMBIA",1130,2
"14355",27071,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,45
"14356",27071,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,6
"14357",27071,"MOVIMIENTO GENTE NUEVA",1186,32
"14358",27071,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"14359",27071,"MOVIMIENTO UNITARIO METAPOLITICO",1039,3
"14360",27071,"PACTO HISTÓRICO",292,119
"14361",27071,"PARTIDO CAMBIO RADICAL",3,190
"14362",27071,"PARTIDO CENTRO DEMOCRÁTICO",11,758
"14363",27071,"PARTIDO CONSERVADOR COLOMBIANO",2,1487
